,company,developer,gender,gender2,project_url,title,type_developer,year,final_gender
1266,appleseedhq,Girish Ramesh,male,male,https://docs.google.com/document/d/1PwRI3yieYznrLBfh0sA5sI6AHinuv7MV7mva0EspN6o/edit#,Hair Rendering II - Hair shader and binary format - 2018 - Google Summer of Code Archive,student,2018,male
1267,appleseedhq,FranÃ§ois Beaune,,male,https://docs.google.com/document/d/1PwRI3yieYznrLBfh0sA5sI6AHinuv7MV7mva0EspN6o/edit#,Hair Rendering II - Hair shader and binary format - 2018 - Google Summer of Code Archive,mentor,2018,?
1268,The Processing Foundation,Evelyn Masso,female,female,https://github.com/processing/p5.js/blob/master/developer_docs/project_wrapups/elginmclaren_gsoc_2018.md,"Hello, is it me you’re looking for? updating hello.p5js.org - 2018 - Google Summer of Code Archive",mentor,2018,female
1269,Haskell.org,Alexis Williams,female,male,https://typedr.at/posts/what-i-did-on-my-summer-vacation/,Helping cabal new-build become just cabal build - 2018 - Google Summer of Code Archive,student,2018,?
1270,Haskell.org,Herbert Valerio Riedel,male,male,https://typedr.at/posts/what-i-did-on-my-summer-vacation/,Helping cabal new-build become just cabal build - 2018 - Google Summer of Code Archive,mentor,2018,male
1271,Haskell.org,Mikhail Glushenkov,male,male,https://typedr.at/posts/what-i-did-on-my-summer-vacation/,Helping cabal new-build become just cabal build - 2018 - Google Summer of Code Archive,mentor,2018,male
1272,Haskell.org,Simon Jakobi,male,male,https://sjakobi.github.io/blog/2018/08/14/hi-haddock-3/,Hi Haddock - 2018 - Google Summer of Code Archive,student,2018,male
1273,Haskell.org,Herbert Valerio Riedel,male,male,https://sjakobi.github.io/blog/2018/08/14/hi-haddock-3/,Hi Haddock - 2018 - Google Summer of Code Archive,mentor,2018,male
1274,Haskell.org,Alex Biehl,male,male,https://sjakobi.github.io/blog/2018/08/14/hi-haddock-3/,Hi Haddock - 2018 - Google Summer of Code Archive,mentor,2018,male
1275,Eta,Jitian Deng,,male,https://github.com/ouromoros/eta-gsoc,High Performance Web Server with Fibers - 2018 - Google Summer of Code Archive,student,2018,?
1276,Eta,Javier Neira,male,male,https://github.com/ouromoros/eta-gsoc,High Performance Web Server with Fibers - 2018 - Google Summer of Code Archive,mentor,2018,male
1277,Eta,Alberto GÃ³mez-Corona,male,male,https://github.com/ouromoros/eta-gsoc,High Performance Web Server with Fibers - 2018 - Google Summer of Code Archive,mentor,2018,male
1278,MariaDB Foundation,Teodor Niculescu,male,male,https://github.com/teodorniculescu/server/compare/62b88aa77e9d28d97c821b9999cb4c69958e0c6b~4...62b88aa77e9d28d97c821b9999cb4c69958e0c6b,Histograms with equal-width bins Project - 2018 - Google Summer of Code Archive,student,2018,male
1279,MariaDB Foundation,Vicentiu Ciorbaru,male,male,https://github.com/teodorniculescu/server/compare/62b88aa77e9d28d97c821b9999cb4c69958e0c6b~4...62b88aa77e9d28d97c821b9999cb4c69958e0c6b,Histograms with equal-width bins Project - 2018 - Google Summer of Code Archive,mentor,2018,male
1280,The Honeynet Project,Vlad Florea,male,male,https://github.com/vladalexgit/checkpot/blob/master/GSoC.md,Honeypot Detection Tool - 2018 - Google Summer of Code Archive,student,2018,male
1281,The Honeynet Project,Marcin Szymankiewicz,male,male,https://github.com/vladalexgit/checkpot/blob/master/GSoC.md,Honeypot Detection Tool - 2018 - Google Summer of Code Archive,mentor,2018,male
1282,The Honeynet Project,Adel Karimi,male,male,https://github.com/vladalexgit/checkpot/blob/master/GSoC.md,Honeypot Detection Tool - 2018 - Google Summer of Code Archive,mentor,2018,male
1283,STE||AR Group,Jakub Golinowski,male,male,https://golinowski.blogspot.com/2018/08/hpx-backend-for-opencv-gsoc-2018.html,HPX Backend for OpenCV - 2018 - Google Summer of Code Archive,student,2018,male
1284,STE||AR Group,Patrick Diehl,male,male,https://golinowski.blogspot.com/2018/08/hpx-backend-for-opencv-gsoc-2018.html,HPX Backend for OpenCV - 2018 - Google Summer of Code Archive,mentor,2018,male
1285,STE||AR Group,Mikael Simberg,male,male,https://golinowski.blogspot.com/2018/08/hpx-backend-for-opencv-gsoc-2018.html,HPX Backend for OpenCV - 2018 - Google Summer of Code Archive,mentor,2018,male
1286,OpenStreetMap,Princi Vershwal,,male,https://medium.com/@vershwal/vector-tile-support-for-openstreetmaps-id-editor-40b1cb77f63b,iD Editor : Support for vector tile data - 2018 - Google Summer of Code Archive,student,2018,?
1287,OpenStreetMap,Bryan Housel,male,male,https://medium.com/@vershwal/vector-tile-support-for-openstreetmaps-id-editor-40b1cb77f63b,iD Editor : Support for vector tile data - 2018 - Google Summer of Code Archive,mentor,2018,male
1288,Internet Archive,Fotios Tsalampounis,male,male,https://github.com/ftsalamp/gsoc2018-InternetArchive,Idea 5 - Integrate the “Scanner” software into the Wayback Machine - 2018 - Google Summer of Code Archive,student,2018,male
1289,Internet Archive,Vangelis Banos-1,male,male,https://github.com/ftsalamp/gsoc2018-InternetArchive,Idea 5 - Integrate the “Scanner” software into the Wayback Machine - 2018 - Google Summer of Code Archive,mentor,2018,male
1290,The Linux Foundation,Lakshay Bandlish,,male,https://github.com/lbandlish/Google-Summer-of-Code-2018-The-Linux-Foundation,Idea: Enhancements for ipptool - 2018 - Google Summer of Code Archive,student,2018,?
1291,The Linux Foundation,Smith @ PWG,male,male,https://github.com/lbandlish/Google-Summer-of-Code-2018-The-Linux-Foundation,Idea: Enhancements for ipptool - 2018 - Google Summer of Code Archive,mentor,2018,male
1292,The Linux Foundation,Ira McDonald,male,male,https://github.com/lbandlish/Google-Summer-of-Code-2018-The-Linux-Foundation,Idea: Enhancements for ipptool - 2018 - Google Summer of Code Archive,mentor,2018,male
1293,The Linux Foundation,Aveek Basu,,male,https://github.com/lbandlish/Google-Summer-of-Code-2018-The-Linux-Foundation,Idea: Enhancements for ipptool - 2018 - Google Summer of Code Archive,mentor,2018,?
1294,Plone,T. Kim Nguyen,,female,https://github.com/collective/collective.ifttt/wiki/Final-Report-of-work-done-during-GSoC'18,IFTTT plugin for Plone - 2018 - Google Summer of Code Archive,mentor,2018,?
1295,Plone,Asko Soukka,male,male,https://github.com/collective/collective.ifttt/wiki/Final-Report-of-work-done-during-GSoC'18,IFTTT plugin for Plone - 2018 - Google Summer of Code Archive,mentor,2018,male
1296,The Linux Foundation,Himanshu Jha,male,male,https://kernelnewbies.org/HimanshuJha/GSoC18,IIO Driver Project (Bosch BME680) - 2018 - Google Summer of Code Archive,student,2018,male
1297,The Linux Foundation,Daniel Baluta,male,male,https://kernelnewbies.org/HimanshuJha/GSoC18,IIO Driver Project (Bosch BME680) - 2018 - Google Summer of Code Archive,mentor,2018,male
1298,Public Lab,Ujjwal Sharma,male,male,https://gist.github.com/tech4GT/92cabeb44c3f8464c501651e2d4f381e#file-gsoc_2018-md,Image Sequencer v2 - 2018 - Google Summer of Code Archive,mentor,2018,male
1299,Public Lab,Mayank Kashyap,male,male,https://gist.github.com/tech4GT/92cabeb44c3f8464c501651e2d4f381e#file-gsoc_2018-md,Image Sequencer v2 - 2018 - Google Summer of Code Archive,mentor,2018,male
1300,Sustainable Computing Research Group (SCoRe),Keshan Sodimana,male,male,https://github.com/scorelab/GSoC/blob/master/GSoC-2018/Kesh101-ImageLab.md,ImageLab - 2018 - Google Summer of Code Archive,mentor,2018,male
1301,Sustainable Computing Research Group (SCoRe),Rox Luk,,female,https://github.com/scorelab/GSoC/blob/master/GSoC-2018/Kesh101-ImageLab.md,ImageLab - 2018 - Google Summer of Code Archive,mentor,2018,?
1302,Sustainable Computing Research Group (SCoRe),Pavithra Gunasekara,,female,https://github.com/scorelab/GSoC/blob/master/GSoC-2018/Kesh101-ImageLab.md,ImageLab - 2018 - Google Summer of Code Archive,mentor,2018,?
1303,Sustainable Computing Research Group (SCoRe),Adam J,male,male,https://github.com/scorelab/GSoC/blob/master/GSoC-2018/Kesh101-ImageLab.md,ImageLab - 2018 - Google Summer of Code Archive,mentor,2018,male
1304,Open Chemistry,Skand Vishwanath Peri,,male,https://medium.com/@blog_945/imaging-tools-google-summer-of-code-2018-8cdd71fa3a20,Imaging Tools - 2018 - Google Summer of Code Archive,student,2018,?
1305,Open Chemistry,Bharath Ramsundar,male,male,https://medium.com/@blog_945/imaging-tools-google-summer-of-code-2018-8cdd71fa3a20,Imaging Tools - 2018 - Google Summer of Code Archive,mentor,2018,male
1306,Open Chemistry,Karl Leswing,male,male,https://medium.com/@blog_945/imaging-tools-google-summer-of-code-2018-8cdd71fa3a20,Imaging Tools - 2018 - Google Summer of Code Archive,mentor,2018,male
1307,OpenAstronomy,Ritiek Malhotra,,female,https://gist.github.com/ritiek/505b696436182a4b3da027787c831edc,Implement a new Plasma metaclass in PlasmaPy - 2018 - Google Summer of Code Archive,student,2018,?
1308,OpenAstronomy,Nicholas Murphy,male,male,https://gist.github.com/ritiek/505b696436182a4b3da027787c831edc,Implement a new Plasma metaclass in PlasmaPy - 2018 - Google Summer of Code Archive,mentor,2018,male
1309,NumFOCUS,Yuanjie Jiang,,male,https://github.com/yuj056/yuj056.github.io,Implement a Plug Flow Reactor Model with Surface Chemistry - 2018 - Google Summer of Code Archive,student,2018,?
1310,NumFOCUS,Kyle Niemeyer,male,male,https://github.com/yuj056/yuj056.github.io,Implement a Plug Flow Reactor Model with Surface Chemistry - 2018 - Google Summer of Code Archive,mentor,2018,male
1311,NumFOCUS,Richard West,male,male,https://github.com/yuj056/yuj056.github.io,Implement a Plug Flow Reactor Model with Surface Chemistry - 2018 - Google Summer of Code Archive,mentor,2018,male
1312,NumFOCUS,Bryan Weber,male,male,https://github.com/yuj056/yuj056.github.io,Implement a Plug Flow Reactor Model with Surface Chemistry - 2018 - Google Summer of Code Archive,mentor,2018,male
1313,NumFOCUS,Steven DeCaluwe,male,male,https://github.com/yuj056/yuj056.github.io,Implement a Plug Flow Reactor Model with Surface Chemistry - 2018 - Google Summer of Code Archive,mentor,2018,male
1314,LLVM Compiler Infrastructure,Chijun Sima,,male,https://docs.google.com/document/d/1hubvaiQxQSBR9H9TOnH1nrtSusEr3vg5sXVLGj7xrHE/edit?usp=sharing,Implement a single updater class for Dominators - 2018 - Google Summer of Code Archive,student,2018,?
1315,LLVM Compiler Infrastructure,Jakub Kuderski,male,male,https://docs.google.com/document/d/1hubvaiQxQSBR9H9TOnH1nrtSusEr3vg5sXVLGj7xrHE/edit?usp=sharing,Implement a single updater class for Dominators - 2018 - Google Summer of Code Archive,mentor,2018,male
1316,Sustainable Computing Research Group (SCoRe),Rumesh Hapuarachchi,,male,https://github.com/scorelab/GSoC/blob/master/GSoC-2018/OddCN_GoCloud_AliCloud_Vulter.md,Implement Ali cloud Provider support and Rackspace Provider support for GoCloud - 2018 - Google Summer of Code Archive,mentor,2018,?
1317,Sustainable Computing Research Group (SCoRe),Charitha Elvitigala,,female,https://github.com/scorelab/GSoC/blob/master/GSoC-2018/OddCN_GoCloud_AliCloud_Vulter.md,Implement Ali cloud Provider support and Rackspace Provider support for GoCloud - 2018 - Google Summer of Code Archive,mentor,2018,?
1318,BeeWare Project,Yap Boon Peng,,male,https://pybee.org/news/buzz/2018-google-summer-of-code-final-report-yap-boon-peng/,Implement asyncio support in voc - 2018 - Google Summer of Code Archive,student,2018,?
1319,BeeWare Project,Russell Keith-Magee,male,male,https://pybee.org/news/buzz/2018-google-summer-of-code-final-report-yap-boon-peng/,Implement asyncio support in voc - 2018 - Google Summer of Code Archive,mentor,2018,male
1320,Sugar Labs,Rahul Bothra,male,male,https://wiki.sugarlabs.org/go/Python_2to3,Implement cross version Python support for Sugar - 2018 - Google Summer of Code Archive,student,2018,male
1321,Sugar Labs,Divyanshu Rawat,male,male,https://wiki.sugarlabs.org/go/Python_2to3,Implement cross version Python support for Sugar - 2018 - Google Summer of Code Archive,mentor,2018,male
1322,Sugar Labs,Utkarsh Tiwari,male,male,https://wiki.sugarlabs.org/go/Python_2to3,Implement cross version Python support for Sugar - 2018 - Google Summer of Code Archive,mentor,2018,male
1323,Sugar Labs,Walter Bender,male,male,https://wiki.sugarlabs.org/go/Python_2to3,Implement cross version Python support for Sugar - 2018 - Google Summer of Code Archive,mentor,2018,male
1324,OSGeo,Xuri Gong,,male,https://trac.osgeo.org/postgis/wiki/GeospatialDataViewerInPgAdmin4ForPostGIS_FinalReport,Implement Geospatial Data Viewer in pgAdmin4 for PostGIS - 2018 - Google Summer of Code Archive,student,2018,?
1325,OSGeo,Frikan Erwee,,male,https://trac.osgeo.org/postgis/wiki/GeospatialDataViewerInPgAdmin4ForPostGIS_FinalReport,Implement Geospatial Data Viewer in pgAdmin4 for PostGIS - 2018 - Google Summer of Code Archive,mentor,2018,?
1326,OSGeo,Victoria Rautenbach,female,female,https://trac.osgeo.org/postgis/wiki/GeospatialDataViewerInPgAdmin4ForPostGIS_FinalReport,Implement Geospatial Data Viewer in pgAdmin4 for PostGIS - 2018 - Google Summer of Code Archive,mentor,2018,female
1327,coala,Vamshi Krishna,female,male,https://projects.coala.io/GSoC/2018/StatusReport/VamshiKrishna,Implement GitMate automations and plugins for coala - 2018 - Google Summer of Code Archive,student,2018,?
1328,coala,Hizkia Felix,male,male,https://projects.coala.io/GSoC/2018/StatusReport/VamshiKrishna,Implement GitMate automations and plugins for coala - 2018 - Google Summer of Code Archive,mentor,2018,male
1329,coala,Manvendra Singh,,male,https://projects.coala.io/GSoC/2018/StatusReport/VamshiKrishna,Implement GitMate automations and plugins for coala - 2018 - Google Summer of Code Archive,mentor,2018,?
1330,coala,Naveen Kumar Sangi,male,male,https://projects.coala.io/GSoC/2018/StatusReport/VamshiKrishna,Implement GitMate automations and plugins for coala - 2018 - Google Summer of Code Archive,mentor,2018,male
1331,LibreOffice,Vikas Mahato,male,male,https://gettingstartedwithlibreoffice.blogspot.com/2018/08/gsoc-summary.html,Implement interface for external data source import into Calc - 2018 - Google Summer of Code Archive,student,2018,male
1332,LibreOffice,Kohei Yoshida,male,male,https://gettingstartedwithlibreoffice.blogspot.com/2018/08/gsoc-summary.html,Implement interface for external data source import into Calc - 2018 - Google Summer of Code Archive,mentor,2018,male
1333,LibreOffice,Markus Mohrhard,male,male,https://gettingstartedwithlibreoffice.blogspot.com/2018/08/gsoc-summary.html,Implement interface for external data source import into Calc - 2018 - Google Summer of Code Archive,mentor,2018,male
1334,OSGeo,Aditya Pratap Singh,unisex,male,https://lists.osgeo.org/pipermail/soc/2018-August/004181.html,Implement Minimum Spanning Tree and Min-Cut for pgRouting by the Boost Graph Library. - 2018 - Google Summer of Code Archive,student,2018,?
1335,OSGeo,Vidhan Jain,,male,https://lists.osgeo.org/pipermail/soc/2018-August/004181.html,Implement Minimum Spanning Tree and Min-Cut for pgRouting by the Boost Graph Library. - 2018 - Google Summer of Code Archive,mentor,2018,?
1336,OSGeo,Rohith Reddy Sankepally,,male,https://lists.osgeo.org/pipermail/soc/2018-August/004181.html,Implement Minimum Spanning Tree and Min-Cut for pgRouting by the Boost Graph Library. - 2018 - Google Summer of Code Archive,mentor,2018,?
1337,OSGeo,Maoguang Wang,,male,https://github.com/pgRouting/pgrouting/wiki/GSoC-2018-Minimum-cost-flow-and-ChPP,Implement Minimum-cost flow Algorithm by the Boost Graph Library and Chinese Postman Problem for pgRouting - 2018 - Google Summer of Code Archive,student,2018,?
1338,OSGeo,Vidhan Jain,,male,https://github.com/pgRouting/pgrouting/wiki/GSoC-2018-Minimum-cost-flow-and-ChPP,Implement Minimum-cost flow Algorithm by the Boost Graph Library and Chinese Postman Problem for pgRouting - 2018 - Google Summer of Code Archive,mentor,2018,?
1339,OSGeo,Daniel Kastl,male,male,https://github.com/pgRouting/pgrouting/wiki/GSoC-2018-Minimum-cost-flow-and-ChPP,Implement Minimum-cost flow Algorithm by the Boost Graph Library and Chinese Postman Problem for pgRouting - 2018 - Google Summer of Code Archive,mentor,2018,male
1340,Netfilter project,Arturo Borrero Gonzalez,male,male,http://ffmancera.net/netfilter-work-gsoc,Implement missing features in nftables - 2018 - Google Summer of Code Archive,mentor,2018,male
